Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
1.353977	2.753404	0.413011	1.865861	0.279879	0.739459	0.110919	106.721097	-41.847140	74.271549	-0.852313	38.759695	16.272409	39.805512	5.988275	0.896089	0.868973	0.961905	0.504420	1.335299	0.408657	1.353977	0.005913	0.000591	1.353977	0.006350	0.000635	1.353977	286.878418	89789.828125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.353977	4.714645	1.114890	NaN	NaN	-61.590538	-0.009216	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.383863	2.735356	0.410303	1.842063	0.276310	0.735089	0.110263	113.909308	-41.179073	78.029577	-1.269152	41.643322	16.298863	42.359873	6.391226	0.935205	0.836599	0.977380	0.512535	1.325332	0.405607	1.383863	0.005863	0.000586	1.383863	0.006268	0.000627	1.383863	286.805542	89473.960937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.383863	4.712069	1.144776	NaN	NaN	-62.051591	-0.009221	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.413749	2.721633	0.408245	1.822424	0.273364	0.731061	0.109659	118.008191	-40.954921	84.088777	-1.541405	43.359331	16.393311	46.141174	6.972665	0.837724	0.719704	0.991444	0.519910	1.317796	0.403301	1.413749	0.005860	0.000586	1.413749	0.006267	0.000627	1.413749	286.732635	89158.093750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.413749	4.690256	1.174662	NaN	NaN	-62.182352	-0.009249	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.443635	2.701627	0.405244	1.812226	0.271834	0.727193	0.109079	120.960903	-40.759580	90.884572	-1.227944	44.773348	16.514348	50.150807	7.553076	0.706697	0.589143	0.987079	0.517621	1.317352	0.403165	1.443635	0.005871	0.000587	1.443635	0.006286	0.000629	1.443635	286.659760	88842.226562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.443635	4.656262	1.204548	NaN	NaN	-62.026141	-0.009166	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.473520	2.665194	0.399779	1.793131	0.268970	0.721867	0.108280	120.975696	-40.587982	92.348826	-1.409300	45.390947	16.681638	51.501451	7.765095	0.667490	0.554174	0.979700	0.513752	1.312676	0.401734	1.473520	0.005961	0.000596	1.473520	0.006445	0.000645	1.473520	286.596283	88531.429687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.473520	4.611026	1.234434	NaN	NaN	-61.626525	-0.009057	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.503406	2.624132	0.393620	1.758853	0.263828	0.710926	0.106639	119.397036	-40.291475	85.771291	-0.664568	45.499631	16.802728	48.765473	7.324573	0.817674	0.682288	0.989031	0.518645	1.306864	0.399955	1.503406	0.006010	0.000601	1.503406	0.006539	0.000654	1.503406	286.534271	88221.406250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.503406	4.538336	1.264319	NaN	NaN	-61.083000	-0.009005	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.533292	2.555266	0.383290	1.723398	0.258510	0.695861	0.104379	126.993338	-40.164218	84.234815	-0.566934	49.698674	17.396445	48.877169	7.338952	1.014834	0.793607	0.973630	0.510569	1.308385	0.400420	1.533292	0.006204	0.000620	1.533292	0.006888	0.000689	1.533292	286.472290	87911.390625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.533292	4.463521	1.294205	NaN	NaN	-60.547690	-0.009010	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.563178	2.476907	0.371536	1.673457	0.251019	0.678360	0.101754	129.363877	-40.579291	76.699683	0.301595	52.228001	18.159822	45.833082	6.877324	1.292209	1.002102	0.969330	0.508314	1.302708	0.398683	1.563178	0.006426	0.000643	1.563178	0.007301	0.000730	1.563178	286.410278	87601.367187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.563178	4.341555	1.324091	NaN	NaN	-60.095174	-0.009064	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.593064	2.360257	0.354039	1.615832	0.242375	0.657305	0.098596	118.343748	-38.372420	80.259967	0.176776	50.140195	17.913114	49.670978	7.451450	0.959945	0.769457	0.936703	0.491204	1.297643	0.397133	1.593064	0.006497	0.000650	1.593064	0.007457	0.000746	1.593064	286.348267	87291.351562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.593064	4.204025	1.353977	NaN	NaN	-59.800238	-0.009135	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.622950	2.276490	0.341473	1.552957	0.232944	0.634496	0.095174	105.072418	-37.342301	71.179609	0.283984	46.155454	17.804654	45.834889	6.877665	0.962716	0.845847	0.945487	0.495811	1.291336	0.395203	1.622950	0.006516	0.000652	1.622950	0.007529	0.000753	1.622950	286.286255	86981.335937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.622950	4.074357	1.383863	NaN	NaN	-59.738802	-0.009121	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.652835	2.209443	0.331417	1.490748	0.223612	0.608532	0.091280	106.056551	-37.158613	68.534401	0.300950	48.001479	18.294570	45.973154	6.898927	1.079379	0.934941	0.972651	0.510055	1.292631	0.395599	1.652835	0.006505	0.000650	1.652835	0.007546	0.000755	1.652835	286.224274	86671.312500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.652835	3.918352	1.413749	NaN	NaN	-59.942832	-0.009092	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.682721	2.105037	0.315756	1.411986	0.211798	0.577838	0.086676	106.622154	-36.988952	64.523378	0.799685	50.650967	19.143844	45.696893	6.877892	1.241611	1.065470	0.987170	0.517669	1.288988	0.394484	1.682721	0.006605	0.000660	1.682721	0.007791	0.000779	1.682721	286.162262	86361.296875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.682721	3.764592	1.443635	NaN	NaN	-60.148663	-0.009064	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.712607	1.992665	0.298900	1.329955	0.199493	0.547874	0.082181	107.310013	-36.834801	59.824625	0.529039	53.852519	20.173117	44.982446	6.759082	1.444419	1.226053	0.999511	0.524140	1.279460	0.391568	1.712607	0.006537	0.000654	1.712607	0.007726	0.000773	1.712607	285.925201	86056.484375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.712607	3.611729	1.473520	NaN	NaN	-60.356319	-0.009035	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.742493	1.860865	0.279130	1.243911	0.186587	0.512761	0.076914	92.314387	-35.380910	51.904243	1.198309	49.608326	20.417449	41.726652	6.332699	1.423394	1.351030	0.995687	0.522135	1.278526	0.391282	1.742493	0.006609	0.000661	1.742493	0.007951	0.000795	1.742493	285.645050	85752.953125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.742493	3.481026	1.503406	NaN	NaN	-60.565821	-0.009006	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.772379	1.751104	0.262666	1.168978	0.175347	0.479200	0.071880	80.333219	-35.732841	39.193334	2.522098	45.875755	21.534940	33.527851	5.472434	1.774119	1.971091	0.998988	0.523866	1.286549	0.393738	1.772379	0.006467	0.000647	1.772379	0.007734	0.000773	1.772379	285.364868	85449.429687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.772379	3.348801	1.533292	NaN	NaN	-60.777172	-0.008977	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.802265	1.641279	0.246192	1.084332	0.162650	0.444108	0.066616	75.418095	-35.590011	36.208270	2.208254	45.950817	22.753417	33.392239	5.407015	1.813877	2.133591	1.024685	0.537342	1.287824	0.394128	1.802265	0.006508	0.000651	1.802265	0.007917	0.000792	1.802265	285.084686	85145.898437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.802265	3.218783	1.563178	NaN	NaN	-60.990396	-0.008948	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.832150	1.516680	0.227502	1.001171	0.150176	0.405065	0.060760	69.136943	-35.555589	32.343831	2.223479	45.584385	24.419856	32.306013	5.330579	1.877918	2.408651	1.026768	0.538434	1.305464	0.399527	1.832150	0.006481	0.000648	1.832150	0.007968	0.000797	1.832150	284.800537	84844.796875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.832150	3.088038	1.593064	NaN	NaN	-60.996567	-0.008932	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.862036	1.379826	0.206974	0.909703	0.136455	0.364535	0.054680	62.743036	-35.296314	36.629377	2.156959	45.471712	26.474006	40.265211	6.488519	1.330440	1.860284	1.029834	0.540042	1.319338	0.403773	1.862036	0.006463	0.000646	1.862036	0.008069	0.000807	1.862036	284.512756	84545.937500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.862036	2.948701	1.622950	NaN	NaN	-60.736410	-0.008803	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.891922	1.265606	0.189841	0.817293	0.122594	0.324047	0.048607	56.780065	-35.613401	36.064676	2.123444	44.863950	28.932924	44.126966	7.110703	1.121984	1.747283	1.081039	0.566893	1.334649	0.408459	1.891922	0.006464	0.000646	1.891922	0.008247	0.000825	1.891922	284.224976	84247.078125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.891922	2.823305	1.652835	NaN	NaN	-60.287668	-0.008676	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.921808	1.084702	0.162705	0.720011	0.108002	0.281678	0.042252	44.535730	-34.598195	26.775970	1.377358	41.058044	32.485641	37.188304	5.897141	1.257737	2.420687	1.013024	0.531227	1.353972	0.414372	1.921808	0.006486	0.000649	1.921808	0.008540	0.000854	1.921808	283.937164	83948.218750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921808	2.680379	1.682721	NaN	NaN	-59.728663	-0.008597	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.951694	0.941804	0.141271	0.617199	0.092580	0.238028	0.035704	30.712064	-33.880060	20.164905	1.136778	32.609838	36.304627	32.671646	5.235425	1.040013	2.839841	1.044694	0.547834	1.374603	0.420686	1.951694	0.006581	0.000658	1.951694	0.009161	0.000916	1.951694	283.649384	83649.359375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.951694	2.532993	1.712607	NaN	NaN	-59.138345	-0.008578	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.981580	0.780308	0.117046	0.513709	0.077056	0.196481	0.029472	18.970808	-34.308283	9.513567	2.552567	24.311948	44.118594	18.519374	5.692688	1.706152	7.711034	1.033388	0.541905	1.386562	0.424346	1.981580	0.006644	0.000664	1.981580	0.009885	0.000989	1.981580	283.361603	83350.507812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.981580	2.402540	1.742493	NaN	NaN	-58.596248	-0.008618	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.011466	0.667036	0.100055	0.414464	0.062170	0.155576	0.023336	9.820449	-35.165052	0.844903	1.614406	14.722511	52.764585	2.038543	3.907148	6.063892	60.840561	1.176335	0.616867	1.413627	0.432629	2.011466	0.006792	0.000679	2.011466	0.011239	0.001124	2.011466	283.073822	83051.648437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.011466	2.255169	1.772379	NaN	NaN	-58.182548	-0.008701	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.041351	0.539466	0.080920	0.318207	0.047731	0.113213	0.016982	21.793816	-33.072518	2.610887	1.807600	40.398882	61.604815	8.205004	5.812381	5.245492	21.628833	1.304931	0.684302	1.490922	0.456284	2.041351	0.006861	0.000686	2.041351	0.012911	0.001291	2.041351	282.786011	82752.789062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.041351	2.102700	1.802265	NaN	NaN	-57.978026	-0.008764	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.071237	0.438601	0.065790	0.229348	0.034402	0.077348	0.011602	14.383677	-34.076652	-0.167483	1.967796	32.794452	77.849556	-0.730255	-8.580649	NaN	NaN	1.602737	0.840471	1.568111	0.479908	2.071237	0.006926	0.000693	2.071237	0.015659	0.001566	2.071237	282.498230	82453.929687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.071237	1.959654	1.832150	NaN	NaN	-58.064074	-0.008713	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.101123	0.337222	0.050583	0.168087	0.025213	0.054140	0.008121	17.741216	-33.828789	-11.244177	3.578998	52.609862	100.625926	-66.895000	-23.538443	NaN	NaN	1.721178	0.902581	1.634440	0.500207	2.101123	0.006875	0.000687	2.101123	0.018398	0.001840	2.101123	282.465942	82155.070312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.101123	1.795791	1.862036	NaN	NaN	-58.261127	-0.008686	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.131009	0.249573	0.037436	0.134320	0.020148	0.037437	0.005615	3.501480	-30.527438	-9.173067	3.905615	14.029909	122.336993	-68.292559	-30.828620	NaN	NaN	1.531481	0.803104	1.843156	0.564083	2.131009	0.006900	0.000690	2.131009	0.021544	0.002154	2.131009	282.705017	81856.210937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.131009	1.639057	1.891922	NaN	NaN	-58.459867	-0.008659	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.160895	0.173206	0.025981	0.093489	0.014023	0.022021	0.003303	-1.835462	-30.070023	-9.818789	3.947436	-10.596971	-173.615451	-105.026480	-45.066907	-4.145600	-167.942430	1.524359	0.799369	2.085896	0.638372	2.160895	0.006854	0.000685	2.160895	0.027320	0.002732	2.160895	283.510101	81566.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.160895	1.500736	1.921808	NaN	NaN	-58.660333	-0.008632	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.190781	0.120990	0.018148	0.050623	0.007593	0.008535	0.001280	5.759835	-29.372273	-0.085169	4.033299	47.606064	242.872059	-1.682434	-79.674249	NaN	NaN	2.153894	1.129496	2.568247	0.785991	2.190781	0.006714	0.000671	2.190781	0.041437	0.004144	2.190781	284.446289	81278.070312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.190781	1.359795	1.951694	NaN	NaN	-58.862557	-0.008605	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.220666	0.048407	0.007261	0.018662	0.002799	-0.004512	0.000677	-1.638882	-28.850830	-2.661605	4.150649	-33.856392	-596.028412	-142.624882	-223.443403	-1.198724	-52.369826	2.356279	1.235625	NaN	NaN	2.220666	0.006527	0.000653	2.220666	0.091937	0.009194	2.220666	285.357574	80989.890625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.220666	1.228150	1.981580	NaN	NaN	-59.066529	-0.008578	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.250552	0.005344	0.000802	-0.005515	0.000827	-0.011327	0.001699	-6.336482	-28.715474	-13.026440	4.617624	-1185.786576	-5376.653629	2362.211582	909.241906	-1.781487	-20.018380	NaN	NaN	-1.038510	-0.317828	2.250552	0.006420	0.000642	2.250552	-0.188905	-0.018891	2.250552	285.576263	80698.320312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.250552	1.124184	2.011466	NaN	NaN	-59.272256	-0.008551	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.280438	0.012485	0.001873	-0.018549	0.002782	-0.014418	0.002163	2.683490	-28.778617	-9.656416	4.802005	214.928975	2305.193790	520.594619	270.405580	NaN	NaN	NaN	NaN	0.363443	0.111229	2.280438	0.006164	0.000616	2.280438	-0.046315	-0.004631	2.280438	285.806366	80412.343750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.280438	1.028494	2.041351	NaN	NaN	-59.479804	-0.008524	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.310324	0.031375	0.004706	-0.018441	0.002766	-0.016323	0.002448	-4.063614	-28.456276	-12.347683	4.576791	-129.519036	-907.191143	669.588595	267.742308	-2.747404	-47.626600	NaN	NaN	0.175992	0.053861	2.310324	0.006004	0.000600	2.310324	-0.037284	-0.003728	2.310324	286.042328	80129.218750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.310324	0.963515	2.071237	NaN	NaN	-59.689163	-0.008497	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.340210	0.079056	0.011858	-0.021673	0.003251	-0.017113	0.002567	-11.185900	-28.954140	-8.479289	4.485989	-141.493857	-366.864176	391.229015	215.139165	0.684821	4.472573	NaN	NaN	0.340878	0.104323	2.340210	0.005922	0.000592	2.340210	-0.026878	-0.002688	2.340210	286.278259	79846.085937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.340210	0.923724	2.101123	NaN	NaN	-59.900385	-0.008470	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.370096	0.069416	0.010412	-0.025565	0.003835	-0.016939	0.002541	-22.921362	-29.248275	-14.404887	4.669448	-330.201634	-424.247399	563.464668	201.258573	1.148263	3.737101	NaN	NaN	0.593851	0.181743	2.370096	0.006144	0.000614	2.370096	-0.031288	-0.003129	2.370096	286.514191	79562.960937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.370096	0.896193	2.131009	NaN	NaN	-60.113463	-0.008443	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.399981	0.062719	0.009408	-0.025967	0.003895	-0.016745	0.002512	-14.202601	-28.665939	-10.578489	4.736985	-226.448544	-458.314770	407.379579	192.384779	0.728267	3.721999	NaN	NaN	0.632942	0.193707	2.399981	0.006093	0.000609	2.399981	-0.028513	-0.002851	2.399981	286.750153	79279.828125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.399981	0.881098	2.160895	NaN	NaN	-60.328402	-0.008415	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.429867	0.030443	0.004566	-0.020718	0.003108	-0.016848	0.002527	-10.970635	-28.604702	-12.681941	4.707661	-360.367353	-941.171120	612.133688	245.080437	-0.358338	-2.332973	NaN	NaN	0.298241	0.091274	2.429867	0.005959	0.000596	2.429867	-0.029955	-0.002995	2.429867	286.986084	78996.703125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.429867	0.862475	2.190781	NaN	NaN	-60.545274	-0.008388	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.459753	0.036270	0.005441	-0.013846	0.002077	-0.016243	0.002436	-14.980949	-28.006671	-5.968449	4.862881	-413.038593	-774.651293	431.065921	357.119643	2.274991	11.468813	NaN	NaN	-0.230368	-0.070502	2.459753	0.006139	0.000614	2.459753	-0.059954	-0.005995	2.459753	287.091309	78714.640625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.459753	0.834316	2.220666	NaN	NaN	-60.764084	-0.008361	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.489639	0.031247	0.004687	-0.020013	0.003002	-0.015422	0.002313	-8.848485	-26.754284	-12.896410	5.015643	-283.179150	-857.273585	644.403056	268.614106	-0.931221	-7.017690	NaN	NaN	0.375919	0.115047	2.489639	0.006110	0.000611	2.489639	-0.038913	-0.003891	2.489639	286.899078	78435.007812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.489639	0.815770	2.250552	NaN	NaN	-60.984859	-0.008333	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.519525	0.054471	0.008171	-0.026398	0.003960	-0.014707	0.002206	1.125254	-25.636231	-19.938757	4.148750	20.657938	470.651939	755.306335	193.740215	NaN	NaN	NaN	NaN	0.843935	0.258280	2.519525	0.006538	0.000654	2.519525	-0.045096	-0.004510	2.519525	286.706818	78155.367187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.519525	0.783251	2.280438	NaN	NaN	-61.207586	-0.008306	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.549411	0.075647	0.011347	-0.026425	0.003964	-0.013477	0.002022	5.204576	-25.547878	-11.010729	4.587108	68.800405	337.880531	416.681651	184.500344	NaN	NaN	NaN	NaN	0.971399	0.297289	2.549411	0.006604	0.000660	2.549411	-0.047439	-0.004744	2.549411	286.514557	77875.734375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.549411	0.750789	2.310324	NaN	NaN	-61.432323	-0.008278	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.579296	0.075369	0.011305	-0.021551	0.003233	-0.011463	0.001719	8.854044	-25.499195	-13.057662	4.655138	117.475896	338.783187	605.899327	234.348115	NaN	NaN	NaN	NaN	0.910796	0.278742	2.579296	0.006648	0.000665	2.579296	-0.060733	-0.006073	2.579296	286.322327	77596.101562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.579296	0.723122	2.340210	NaN	NaN	-61.659097	-0.008250	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.609182	0.087141	0.013071	-0.024020	0.003603	-0.010208	0.001531	12.556127	-25.385261	-10.943600	4.522820	144.089690	292.112995	455.599711	200.310596	NaN	NaN	NaN	NaN	1.234506	0.377810	2.609182	0.006887	0.000689	2.609182	-0.063837	-0.006384	2.609182	286.130066	77316.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.609182	0.694715	2.370096	NaN	NaN	-61.721208	-0.008249	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.639068	0.053678	0.008052	-0.036224	0.005434	-0.008792	0.001319	11.660667	-25.134354	-8.917698	4.224265	217.234135	469.376632	246.185389	122.323798	NaN	NaN	NaN	NaN	2.042595	0.625120	2.639068	0.007100	0.000710	2.639068	-0.046906	-0.004691	2.639068	285.939728	77041.476562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.639068	0.671048	2.399981	NaN	NaN	-61.525746	-0.008144	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.668954	0.060615	0.009092	-0.036476	0.005471	-0.007066	0.001060	12.192304	-24.978908	-17.414806	5.592891	201.144229	413.196041	477.427917	169.229147	NaN	NaN	NaN	NaN	2.367907	0.724679	2.668954	0.007158	0.000716	2.668954	-0.047978	-0.004798	2.668954	285.750732	76769.781250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.668954	0.657257	2.429867	NaN	NaN	-61.145626	-0.008025	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.698840	0.081429	0.012214	-0.033472	0.005021	-0.005851	0.000878	20.084884	-23.659212	-15.779539	5.619147	246.655200	292.896412	471.423258	182.160793	NaN	NaN	NaN	NaN	2.516280	0.770087	2.698840	0.007251	0.000725	2.698840	-0.055155	-0.005516	2.698840	285.561707	76498.093750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.698840	0.646918	2.459753	NaN	NaN	-60.654421	-0.007946	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.728726	0.107576	0.016136	-0.032193	0.004829	-0.005214	0.000782	25.287140	-23.196462	-25.822523	4.978446	235.063389	218.492723	802.113468	195.935502	NaN	NaN	NaN	NaN	2.626409	0.803791	2.728726	0.007458	0.000746	2.728726	-0.063479	-0.006348	2.728726	285.372711	76226.406250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.728726	0.619252	2.489639	NaN	NaN	-60.126267	-0.007922	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
