Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
6.518863	-0.058899	0.008835	0.046652	0.006998	0.005269	0.000790	18.090394	3.737057	17.583345	3.827867	NaN	-78.411299	NaN	99.642725	NaN	0.052137	NaN	NaN	3.146277	0.962892	6.518863	0.010759	0.001076	6.518863	NaN	NaN	6339.548340	262.105743	46552.593750	6.518863	0.011420	0.001142	6.518863	NaN	NaN	0.000000	0.000000	6.518863	0.086341	0.000013	-170.240514	0.011312	NaN	-323.478042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.101977	0.000000	0.000000	6.518863	NaN	NaN	-253.772177	0.016649	NaN	0.000000	0.004169	0.000782	0.000047	NaN	NaN	NaN	NaN
6.526335	-0.065855	0.009878	0.043332	0.006500	0.005391	0.000809	12.512462	3.740100	-4.926166	3.739097	NaN	-63.542642	NaN	-87.959170	NaN	NaN	NaN	NaN	3.006842	0.920219	6.526335	0.010998	0.001100	6.526335	NaN	NaN	6347.019531	262.057037	46506.644531	6.526335	0.011419	0.001142	6.526335	NaN	NaN	0.000000	0.000000	6.526335	0.090321	0.000014	-173.589223	0.011269	NaN	-314.126007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.101960	0.000000	0.000000	6.526335	NaN	NaN	-266.800112	0.016765	NaN	0.000000	0.004165	0.000782	0.000047	NaN	NaN	NaN	NaN
6.533806	-0.066573	0.009986	0.044853	0.006728	0.004947	0.000742	23.738990	3.720512	-14.654490	3.774426	NaN	-77.358324	NaN	-97.382387	NaN	NaN	NaN	NaN	3.180549	0.973381	6.533806	0.010971	0.001097	6.533806	NaN	NaN	6354.491211	262.008331	46460.695312	6.533806	0.011438	0.001144	6.533806	NaN	NaN	0.000000	0.000000	6.533806	0.086750	0.000013	-97.396010	0.011298	NaN	-212.887687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.102637	0.000000	0.000000	6.533806	NaN	NaN	-223.078629	0.016796	NaN	0.000000	0.004162	0.000781	0.000047	NaN	NaN	NaN	NaN
6.541278	-0.067553	0.010133	0.046078	0.006912	0.004625	0.000694	3.642589	3.807270	-12.202952	3.775514	NaN	-56.936775	NaN	-91.058609	NaN	NaN	NaN	NaN	3.316533	1.014998	6.541278	0.010910	0.001091	6.541278	NaN	NaN	6361.962891	261.959625	46414.742187	6.541278	0.011399	0.001140	6.541278	NaN	NaN	0.000000	0.000000	6.541278	0.097268	0.000015	-61.722737	0.011613	NaN	-152.691442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.107047	0.000000	0.000000	6.541278	NaN	NaN	-167.343044	0.017123	NaN	0.000000	0.004159	0.000780	0.000047	NaN	NaN	NaN	NaN
6.548749	-0.061079	0.009162	0.047215	0.007082	0.004267	0.000640	7.670605	3.823152	-23.625838	3.858952	NaN	-65.366646	NaN	-110.968448	NaN	NaN	NaN	NaN	3.467830	1.061301	6.548749	0.010877	0.001088	6.548749	NaN	NaN	6369.434082	261.910919	46368.792969	6.548749	0.011414	0.001141	6.548749	NaN	NaN	0.000000	0.000000	6.548749	0.099591	0.000015	17.225617	0.012691	NaN	130.041342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.106070	0.000000	0.000000	6.548749	NaN	NaN	-176.035648	0.017105	NaN	0.000000	0.004155	0.000780	0.000047	NaN	NaN	NaN	NaN
6.556221	-0.058704	0.008806	0.046669	0.007000	0.004201	0.000630	24.030022	3.882797	-25.627881	3.858682	NaN	-90.248373	NaN	-116.709854	NaN	NaN	NaN	NaN	3.473817	1.063133	6.556221	0.010695	0.001070	6.556221	NaN	NaN	6376.905762	261.862213	46322.843750	6.556221	0.011406	0.001141	6.556221	NaN	NaN	0.000000	0.000000	6.556221	0.100518	0.000015	-6.663929	0.012577	NaN	-125.515008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.105197	0.000000	0.000000	6.556221	NaN	NaN	-114.607587	0.017352	NaN	0.000000	0.004152	0.000779	0.000047	NaN	NaN	NaN	NaN
6.563692	-0.056314	0.008447	0.047749	0.007162	0.003953	0.000593	9.069699	3.933069	-14.939511	3.904762	NaN	-73.902616	NaN	-94.287577	NaN	NaN	NaN	NaN	3.594479	1.100061	6.563692	0.010718	0.001072	6.563692	NaN	NaN	6384.376953	261.813507	46276.894531	6.563692	0.011365	0.001137	6.563692	NaN	NaN	0.000000	0.000000	6.563692	0.098959	0.000015	16.626743	0.012619	NaN	129.989027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.102435	0.000000	0.000000	6.563692	NaN	NaN	-153.999979	0.017225	NaN	0.000000	0.004149	0.000778	0.000047	NaN	NaN	NaN	NaN
6.571164	-0.050993	0.007649	0.047812	0.007172	0.003528	0.000529	11.332111	3.936078	-17.754462	3.883791	NaN	-84.078808	NaN	-98.492911	NaN	NaN	NaN	NaN	3.760384	1.150835	6.571164	0.010785	0.001079	6.571164	NaN	NaN	6391.848633	261.764801	46230.941406	6.571164	0.011354	0.001135	6.571164	NaN	NaN	0.000000	0.000000	6.571164	0.092229	0.000014	63.642330	0.012086	NaN	166.992924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.102677	0.000000	0.000000	6.571164	NaN	NaN	-123.734450	0.016866	NaN	0.000000	0.004145	0.000778	0.000047	NaN	NaN	NaN	NaN
6.578635	-0.067432	0.010115	0.050383	0.007558	0.003821	0.000573	53.731589	3.624098	-26.011727	3.877144	NaN	-131.052258	NaN	-109.173495	NaN	NaN	NaN	NaN	3.720872	1.138742	6.578635	0.010754	0.001075	6.578635	NaN	NaN	6399.319824	261.716095	46184.996094	6.578635	0.011344	0.001134	6.578635	NaN	NaN	0.000000	0.000000	6.578635	0.083632	0.000013	103.821622	0.011988	NaN	234.994574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.107793	0.000000	0.000000	6.578635	NaN	NaN	20.000183	0.016642	NaN	0.000000	0.004142	0.000777	0.000047	NaN	NaN	NaN	NaN
6.586106	-0.065620	0.009843	0.051842	0.007776	0.004020	0.000603	46.505380	3.641355	-46.397393	3.724209	NaN	-119.917656	NaN	-152.259086	NaN	NaN	NaN	NaN	3.689017	1.128994	6.586106	0.010667	0.001067	6.586106	NaN	NaN	6406.791504	261.667389	46139.042969	6.586106	0.011317	0.001132	6.586106	NaN	NaN	0.000000	0.000000	6.586106	0.092239	0.000014	93.506155	0.011935	NaN	199.665384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.104990	0.000000	0.000000	6.586106	NaN	NaN	22.873136	0.016579	NaN	0.000000	0.004139	0.000776	0.000047	NaN	NaN	NaN	NaN
6.593578	-0.045376	0.006806	0.050041	0.007506	0.004486	0.000673	36.271986	3.492036	-33.091560	3.667994	NaN	-142.478322	NaN	-123.338649	NaN	NaN	NaN	NaN	3.479604	1.064904	6.593578	0.010640	0.001064	6.593578	NaN	NaN	6414.262695	261.618683	46093.093750	6.593578	0.011313	0.001131	6.593578	NaN	NaN	0.000000	0.000000	6.593578	0.103275	0.000015	153.345528	0.012118	NaN	251.742567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.105956	0.000000	0.000000	6.593578	NaN	NaN	85.035867	0.015666	NaN	0.000000	0.004135	0.000776	0.000047	NaN	NaN	NaN	NaN
6.601049	-0.053172	0.007976	0.048921	0.007338	0.004329	0.000649	49.914153	3.390007	-33.308970	3.662844	NaN	-154.571268	NaN	-126.636941	NaN	NaN	NaN	NaN	3.498394	1.070655	6.601049	0.010777	0.001078	6.601049	NaN	NaN	6421.734375	261.569977	46047.144531	6.601049	0.011364	0.001136	6.601049	NaN	NaN	0.000000	0.000000	6.601049	0.100301	0.000015	169.231455	0.012059	NaN	280.190084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.106178	0.000000	0.000000	6.601049	NaN	NaN	67.083274	0.015759	NaN	0.000000	0.004132	0.000775	0.000047	NaN	NaN	NaN	NaN
6.608521	-0.049680	0.007452	0.048627	0.007294	0.004573	0.000686	48.038643	3.377199	-23.139069	3.653633	NaN	-160.184631	NaN	-103.634127	NaN	NaN	NaN	NaN	3.410615	1.043791	6.608521	0.010771	0.001077	6.608521	NaN	NaN	6429.205566	261.521271	46001.195312	6.608521	0.011384	0.001138	6.608521	NaN	NaN	0.000000	0.000000	6.608521	0.106488	0.000016	169.094383	0.012045	NaN	263.679613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.113187	0.000000	0.000000	6.608521	NaN	NaN	30.637642	0.016272	NaN	0.000000	0.004129	0.000775	0.000047	NaN	NaN	NaN	NaN
6.615992	-0.046796	0.007019	0.049478	0.007422	0.004747	0.000712	19.432524	3.329588	-11.124452	3.760086	NaN	-94.564729	NaN	-83.142419	NaN	NaN	NaN	NaN	3.381780	1.034966	6.615992	0.010815	0.001082	6.615992	NaN	NaN	6436.677246	261.472565	45955.246094	6.615992	0.011365	0.001136	6.615992	NaN	NaN	0.000000	0.000000	6.615992	0.115482	0.000017	212.212205	0.011649	NaN	293.521025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.116275	0.000000	0.000000	6.615992	NaN	NaN	105.811957	0.016969	NaN	0.000000	0.004125	0.000774	0.000047	NaN	NaN	NaN	NaN
6.623464	-0.042871	0.006431	0.051870	0.007781	0.005056	0.000758	17.590940	3.329867	8.831653	3.667426	NaN	-99.102567	NaN	75.175011	NaN	1.921628	NaN	NaN	3.358788	1.027930	6.623464	0.010880	0.001088	6.623464	NaN	NaN	6444.148926	261.423859	45909.292969	6.623464	0.011326	0.001133	6.623464	NaN	NaN	0.000000	0.000000	6.623464	0.119429	0.000018	301.056521	0.011659	NaN	390.519363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.122870	0.000000	0.000000	6.623464	NaN	NaN	1.398749	0.017260	NaN	0.000000	0.004122	0.000773	0.000047	NaN	NaN	NaN	NaN
6.630935	-0.040707	0.006106	0.053199	0.007980	0.004698	0.000705	8.748319	3.304678	17.073834	3.634187	NaN	-87.347687	NaN	83.571850	NaN	-1.771779	NaN	NaN	3.501239	1.071526	6.630935	0.010750	0.001075	6.630935	NaN	NaN	6451.620117	261.375153	45863.343750	6.630935	0.011366	0.001137	6.630935	NaN	NaN	0.000000	0.000000	6.630935	0.131519	0.000020	354.711052	0.011721	NaN	414.253091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.124356	0.000000	0.000000	6.630935	NaN	NaN	14.687517	0.017384	NaN	0.000000	0.004119	0.000773	0.000047	NaN	NaN	NaN	NaN
6.638407	-0.036503	0.005475	0.052553	0.007883	0.004491	0.000674	29.319682	3.345765	36.399796	3.516250	NaN	-151.384371	NaN	123.575980	NaN	-0.197627	NaN	NaN	3.548653	1.086036	6.638407	0.010754	0.001075	6.638407	NaN	NaN	6459.091797	261.326447	45817.394531	6.638407	0.011340	0.001134	6.638407	NaN	NaN	0.000000	0.000000	6.638407	0.129427	0.000019	354.791582	0.011707	NaN	421.017294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.125190	0.000000	0.000000	6.638407	NaN	NaN	-0.595014	0.017337	NaN	0.000000	0.004115	0.000772	0.000047	NaN	NaN	NaN	NaN
6.645878	-0.043172	0.006476	0.053093	0.007964	0.004336	0.000650	36.934780	3.320550	46.232052	3.430969	NaN	-149.612478	NaN	145.727061	NaN	-0.159945	NaN	NaN	3.613955	1.106021	6.645878	0.010845	0.001084	6.645878	NaN	NaN	6466.562988	261.277740	45771.445312	6.645878	0.011412	0.001141	6.645878	NaN	NaN	0.000000	0.000000	6.645878	0.128535	0.000019	354.426969	0.011698	NaN	423.509481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.122335	0.000000	0.000000	6.645878	NaN	NaN	-53.370911	0.017179	NaN	0.000000	0.004112	0.000771	0.000047	NaN	NaN	NaN	NaN
6.653350	-0.036334	0.005450	0.051784	0.007768	0.004229	0.000634	28.710921	3.366265	46.221667	3.427164	NaN	-150.443696	NaN	149.350724	NaN	-0.403668	NaN	NaN	3.614195	1.106095	6.653350	0.010974	0.001097	6.653350	NaN	NaN	6474.034668	261.229034	45725.496094	6.653350	0.011344	0.001134	6.653350	NaN	NaN	0.000000	0.000000	6.653350	0.124429	0.000019	339.340451	0.011733	NaN	419.804595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.125606	0.000000	0.000000	6.653350	NaN	NaN	52.671772	0.018742	NaN	0.000000	0.004108	0.000771	0.000047	NaN	NaN	NaN	NaN
6.660821	-0.044253	0.006638	0.056085	0.008413	0.003990	0.000598	24.677616	3.408422	34.025292	3.430600	NaN	-113.706130	NaN	109.648338	NaN	-0.335659	NaN	NaN	3.813324	1.167037	6.660821	0.010930	0.001093	6.660821	NaN	NaN	6481.505859	261.180328	45679.546875	6.660821	0.011393	0.001139	6.660821	NaN	NaN	0.000000	0.000000	6.660821	0.118229	0.000018	252.766528	0.012509	NaN	337.692561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.132539	0.000000	0.000000	6.660821	NaN	NaN	62.445486	0.018824	NaN	0.000000	0.004105	0.000770	0.000047	NaN	NaN	NaN	NaN
6.668293	-0.037876	0.005681	0.056864	0.008530	0.004364	0.000655	48.391763	3.492640	21.235085	3.458042	NaN	-212.677441	NaN	82.678965	NaN	0.896569	NaN	NaN	3.703868	1.133538	6.668293	0.010878	0.001088	6.668293	NaN	NaN	6488.977539	261.131622	45633.593750	6.668293	0.011330	0.001133	6.668293	NaN	NaN	0.000000	0.000000	6.668293	0.120800	0.000018	268.897143	0.012422	NaN	349.370504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.128641	0.000000	0.000000	6.668293	NaN	NaN	202.494223	0.018486	NaN	0.000000	0.004102	0.000770	0.000047	NaN	NaN	NaN	NaN
6.675764	-0.044636	0.006695	0.063974	0.009596	0.004879	0.000732	47.245755	3.494709	21.128759	3.452551	NaN	-177.025712	NaN	73.258641	NaN	0.882064	NaN	NaN	3.712823	1.136279	6.675764	0.010667	0.001067	6.675764	NaN	NaN	6496.448730	261.082916	45587.648437	6.675764	0.011386	0.001139	6.675764	NaN	NaN	0.000000	0.000000	6.675764	0.138086	0.000021	292.566469	0.012613	NaN	330.674285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.132988	0.000000	0.000000	6.675764	NaN	NaN	168.360284	0.018660	NaN	0.000000	0.004098	0.000769	0.000047	NaN	NaN	NaN	NaN
6.683235	-0.041779	0.006267	0.065002	0.009750	0.004902	0.000735	46.568519	3.493292	24.066898	3.459111	NaN	-186.939099	NaN	76.917752	NaN	0.653980	NaN	NaN	3.729148	1.141275	6.683235	0.010636	0.001064	6.683235	NaN	NaN	6503.920410	261.034210	45541.695312	6.683235	0.011377	0.001138	6.683235	NaN	NaN	0.000000	0.000000	6.683235	0.128985	0.000019	303.053104	0.012671	NaN	365.864191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.131944	0.000000	0.000000	6.683235	NaN	NaN	112.453853	0.018792	NaN	0.000000	0.004095	0.000768	0.000047	NaN	NaN	NaN	NaN
6.690707	-0.037449	0.005617	0.071393	0.010709	0.005046	0.000757	53.973000	3.501414	27.449890	3.475829	NaN	-235.541206	NaN	75.475309	NaN	0.587845	NaN	NaN	3.822465	1.169834	6.690707	0.010610	0.001061	6.690707	NaN	NaN	6511.392090	260.985474	45495.742187	6.690707	0.011375	0.001138	6.690707	NaN	NaN	0.000000	0.000000	6.690707	0.123654	0.000019	245.611893	0.013015	NaN	315.987283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.134404	0.000000	0.000000	6.690707	NaN	NaN	86.446348	0.018779	NaN	0.000000	0.004092	0.000768	0.000046	NaN	NaN	NaN	NaN
6.698178	-0.035329	0.005299	0.070384	0.010558	0.005110	0.000766	52.119534	3.502331	16.036103	3.428116	NaN	-242.482190	NaN	59.500187	NaN	1.614091	NaN	NaN	3.783967	1.158052	6.698178	0.010585	0.001059	6.698178	NaN	NaN	6518.863281	260.936798	45449.796875	6.698178	0.011374	0.001137	6.698178	NaN	NaN	0.000000	0.000000	6.698178	0.118193	0.000018	188.160193	0.013650	NaN	265.255517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.138128	0.000000	0.000000	6.698178	NaN	NaN	67.384006	0.018902	NaN	0.000000	0.004088	0.000767	0.000046	NaN	NaN	NaN	NaN
6.705650	-0.035320	0.005298	0.071434	0.010715	0.004902	0.000735	33.979603	3.679328	28.164178	3.579221	NaN	-177.979617	NaN	77.512004	NaN	0.191515	NaN	NaN	3.865162	1.182901	6.705650	0.010532	0.001053	6.705650	NaN	NaN	6526.334961	260.888062	45403.843750	6.705650	0.011359	0.001136	6.705650	NaN	NaN	0.000000	0.000000	6.705650	0.117945	0.000018	159.194966	0.013500	NaN	232.574712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.138570	0.000000	0.000000	6.705650	NaN	NaN	38.908869	0.018755	NaN	0.000000	0.004085	0.000766	0.000046	NaN	NaN	NaN	NaN
6.713121	-0.037964	0.005695	0.071986	0.010798	0.005110	0.000767	25.009843	3.652829	21.290122	3.590111	NaN	-137.922728	NaN	66.747857	NaN	0.219522	NaN	NaN	3.816273	1.167939	6.713121	0.010561	0.001056	6.713121	NaN	NaN	6533.806152	260.839355	45357.894531	6.713121	0.011367	0.001137	6.713121	NaN	NaN	0.000000	0.000000	6.713121	0.116965	0.000018	138.456438	0.013496	NaN	211.760064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.141999	0.000000	0.000000	6.713121	NaN	NaN	88.675781	0.018323	NaN	0.000000	0.004082	0.000766	0.000046	NaN	NaN	NaN	NaN
6.720593	-0.029455	0.004418	0.069640	0.010446	0.005247	0.000787	17.332432	3.583470	48.548128	3.463950	NaN	-150.306669	NaN	115.797298	NaN	-1.376618	NaN	NaN	3.730462	1.141677	6.720593	0.010625	0.001062	6.720593	NaN	NaN	6541.277832	260.790649	45311.945312	6.720593	0.011340	0.001134	6.720593	NaN	NaN	0.000000	0.000000	6.720593	0.109759	0.000016	22.518199	0.014024	NaN	131.424806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.144590	0.000000	0.000000	6.720593	NaN	NaN	60.638498	0.018063	NaN	0.000000	0.004078	0.000765	0.000046	NaN	NaN	NaN	NaN
6.728064	-0.032507	0.004876	0.071252	0.010688	0.005175	0.000776	8.498349	3.632972	55.991739	3.386474	NaN	-118.441250	NaN	127.095802	NaN	-4.974240	NaN	NaN	3.783268	1.157838	6.728064	0.010573	0.001057	6.728064	NaN	NaN	6548.749023	260.741943	45265.996094	6.728064	0.011379	0.001138	6.728064	NaN	NaN	0.000000	0.000000	6.728064	0.094784	0.000014	-39.213401	0.014414	NaN	-164.249907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.149358	0.000000	0.000000	6.728064	NaN	NaN	115.126452	0.018570	NaN	0.000000	0.004075	0.000764	0.000046	NaN	NaN	NaN	NaN
6.735536	-0.025510	0.003826	0.070041	0.010506	0.005834	0.000875	-5.558614	3.599183	37.251780	3.564021	NaN	144.826601	NaN	94.625493	NaN	NaN	NaN	NaN	3.585692	1.097372	6.735536	0.010599	0.001060	6.735536	NaN	NaN	6556.220703	260.693237	45220.042969	6.735536	0.011303	0.001130	6.735536	NaN	NaN	0.000000	0.000000	6.735536	0.085970	0.000013	-11.536757	0.014229	NaN	-166.732885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.150310	0.000000	0.000000	6.735536	NaN	NaN	108.585827	0.018586	NaN	0.000000	0.004071	0.000764	0.000046	NaN	NaN	NaN	NaN
6.743007	-0.023614	0.003542	0.071827	0.010774	0.005532	0.000830	-15.379443	3.607097	56.906232	3.797384	NaN	181.316943	NaN	130.070246	NaN	NaN	NaN	NaN	3.698772	1.131979	6.743007	0.010643	0.001064	6.743007	NaN	NaN	6563.691895	260.644531	45174.097656	6.743007	0.011323	0.001132	6.743007	NaN	NaN	0.000000	0.000000	6.743007	0.093316	0.000014	25.234032	0.014531	NaN	160.910508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.149226	0.000000	0.000000	6.743007	NaN	NaN	79.823524	0.018542	NaN	0.000000	0.004068	0.000763	0.000046	NaN	NaN	NaN	NaN
6.750479	-0.021357	0.003204	0.073811	0.011072	0.005753	0.000863	-7.385178	3.593764	42.650981	3.822443	NaN	176.083694	NaN	100.967761	NaN	NaN	NaN	NaN	3.681466	1.126683	6.750479	0.010584	0.001058	6.750479	NaN	NaN	6571.163574	260.595825	45128.144531	6.750479	0.011282	0.001128	6.750479	NaN	NaN	0.000000	0.000000	6.750479	0.100331	0.000015	78.645012	0.014909	NaN	189.491782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.148082	0.000000	0.000000	6.750479	NaN	NaN	101.160044	0.018662	NaN	0.000000	0.004065	0.000763	0.000046	NaN	NaN	NaN	NaN
6.757950	-0.019670	0.002950	0.070583	0.010587	0.005781	0.000867	-21.881777	3.516674	42.213456	3.822257	NaN	244.559490	NaN	104.788330	NaN	NaN	NaN	NaN	3.609995	1.104810	6.757950	0.010550	0.001055	6.757950	NaN	NaN	6578.634766	260.547119	45082.195312	6.757950	0.011268	0.001127	6.757950	NaN	NaN	0.000000	0.000000	6.757950	0.096485	0.000014	-4.687249	0.014958	NaN	-155.197548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.151464	0.000000	0.000000	6.757950	NaN	NaN	201.374373	0.017603	NaN	0.000000	0.004061	0.000762	0.000046	NaN	NaN	NaN	NaN
6.765422	-0.021703	0.003256	0.069909	0.010486	0.005842	0.000876	-17.691408	3.496001	31.466243	3.847774	NaN	202.230480	NaN	87.106853	NaN	NaN	NaN	NaN	3.581021	1.095942	6.765422	0.010507	0.001051	6.765422	NaN	NaN	6586.106445	260.498413	45036.246094	6.765422	0.011221	0.001122	6.765422	NaN	NaN	0.000000	0.000000	6.765422	0.096096	0.000014	-16.171911	0.015017	NaN	-158.294942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.152165	0.000000	0.000000	6.765422	NaN	NaN	129.752532	0.017692	NaN	0.000000	0.004058	0.000761	0.000046	NaN	NaN	NaN	NaN
6.772893	-0.022748	0.003412	0.067781	0.010167	0.005499	0.000825	-5.602465	3.524258	24.838859	3.889496	NaN	159.266991	NaN	79.463521	NaN	NaN	NaN	NaN	3.623713	1.109008	6.772893	0.010511	0.001051	6.772893	NaN	NaN	6593.578125	260.448273	44991.105469	6.772893	0.011205	0.001121	6.772893	NaN	NaN	0.000000	0.000000	6.772893	0.102756	0.000015	-26.857500	0.014982	NaN	-150.976037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.150780	0.000000	0.000000	6.772893	NaN	NaN	126.174359	0.017691	NaN	0.000000	0.004055	0.000761	0.000046	NaN	NaN	NaN	NaN
6.780364	-0.039517	0.005928	0.067783	0.010167	0.005389	0.000808	-6.668955	3.529213	32.125250	3.886680	NaN	92.826137	NaN	91.334152	NaN	NaN	NaN	NaN	3.652751	1.117895	6.780364	0.010517	0.001052	6.780364	NaN	NaN	6601.049316	260.392670	44948.988281	6.780364	0.011217	0.001122	6.780364	NaN	NaN	0.000000	0.000000	6.780364	0.112252	0.000017	3.933782	0.015145	NaN	135.023832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.149628	0.000000	0.000000	6.780364	NaN	NaN	192.153192	0.018307	NaN	0.000000	0.004052	0.000760	0.000046	NaN	NaN	NaN	NaN
6.787836	-0.020907	0.003136	0.067831	0.010175	0.005734	0.000860	-2.833186	3.600181	25.193320	3.883063	NaN	173.396804	NaN	79.880732	NaN	NaN	NaN	NaN	3.564254	1.090811	6.787836	0.010440	0.001044	6.787836	NaN	NaN	6608.520996	260.337067	44906.871094	6.787836	0.011203	0.001120	6.787836	NaN	NaN	0.000000	0.000000	6.787836	0.109539	0.000016	0.605722	0.015129	NaN	138.117409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.144999	0.000000	0.000000	6.787836	NaN	NaN	252.930176	0.018268	NaN	0.000000	0.004049	0.000760	0.000046	NaN	NaN	NaN	NaN
