Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
25.591394	76.940108	0.000000	2.623418	0.000000	-0.146755	0.000000	4231.705949	0.000000	144.287983	0.000000	55.000000	0.000000	55.000000	0.000000	8.351878	0.000000	8.351878	0.000000	NaN	NaN	25.591394	-0.058745	-0.005874	25.591394	-0.057327	-0.005733	25.591394	217.182419	2193.742187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.591394	NaN	25.681051	NaN	NaN	-87.863808	-0.000120	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.621280	79.515277	0.000000	-3.743682	0.000000	-0.146599	0.000000	4373.340225	0.000000	-205.902527	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	4.674506	0.000000	25.621280	-0.050346	-0.005035	25.621280	-0.049854	-0.004985	25.621280	217.338196	2183.903076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.621280	NaN	25.710937	NaN	NaN	-87.924825	-0.000117	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.651165	12.385644	0.000000	-8.434054	0.000000	-0.178531	0.000000	681.210410	0.000000	-463.872981	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	5.561983	0.000000	25.651165	-0.017762	-0.001776	25.651165	-0.017549	-0.001755	25.651165	217.493973	2174.064453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.651165	NaN	25.740823	NaN	NaN	-88.520013	-0.000114	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.681051	-50.361969	0.000000	-7.442080	0.000000	-0.068181	0.000000	-2769.908279	0.000000	-409.314413	0.000000	55.000000	0.000000	55.000000	0.000000	4.726735	0.000000	4.726735	0.000000	6.770189	0.000000	25.681051	-0.145528	-0.014553	25.681051	-0.145178	-0.014518	25.681051	217.649765	2164.225098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.681051	NaN	25.770709	NaN	NaN	-88.821193	-0.000110	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.710937	-71.975055	0.000000	-2.158968	0.000000	-0.179235	0.000000	-3958.628025	0.000000	-118.743265	0.000000	55.000000	0.000000	55.000000	0.000000	8.668643	0.000000	8.668643	0.000000	3.590417	0.000000	25.710937	-0.159349	-0.015935	25.710937	-0.155892	-0.015589	25.710937	217.805542	2154.386475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.710937	NaN	25.800595	NaN	NaN	-89.771047	-0.000061	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.740823	-54.856300	0.000000	3.108173	0.000000	-0.068272	0.000000	-3017.096515	0.000000	170.949496	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	25.740823	-0.462846	-0.046285	25.740823	-0.463806	-0.046381	25.740823	217.961334	2144.547363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.740823	NaN	25.830481	NaN	NaN	-88.888582	0.000467	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.770709	-31.595147	0.000000	1.271797	0.000000	-0.179940	0.000000	-1737.733091	0.000000	69.948862	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	25.770709	-0.283872	-0.028387	25.770709	-0.216906	-0.021691	25.770709	218.117111	2134.708740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.770709	NaN	25.860367	NaN	NaN	-86.437272	0.001173	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.800595	-19.768951	0.000000	-0.874148	0.000000	0.043369	0.000000	-1087.292289	0.000000	-48.078156	0.000000	55.000000	0.000000	55.000000	0.000000	7.709319	0.000000	7.709319	0.000000	NaN	NaN	25.800595	-0.313719	-0.031372	25.800595	-0.312434	-0.031243	25.800595	218.272903	2124.869385	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.800595	NaN	25.890252	NaN	NaN	-83.631368	0.001693	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.830481	54.261399	0.000000	3.054712	0.000000	-0.036595	0.000000	2984.376961	0.000000	168.009151	0.000000	55.000000	0.000000	55.000000	0.000000	7.112349	0.000000	7.112349	0.000000	NaN	NaN	25.830481	-0.044811	-0.004481	25.830481	-0.045235	-0.004524	25.830481	218.428696	2115.030273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.830481	NaN	25.920138	NaN	NaN	-80.053442	0.001912	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.860367	-7.839056	0.000000	6.960329	0.000000	0.107155	0.000000	-431.148055	0.000000	382.818120	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	6.021386	0.000000	25.860367	0.061238	0.006124	25.860367	0.061452	0.006145	25.860367	218.584473	2105.191650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.860367	NaN	25.950024	NaN	NaN	-76.140675	0.001790	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.890253	13.053226	0.000000	2.636959	0.000000	-0.020663	0.000000	717.927423	0.000000	145.032758	0.000000	55.000000	0.000000	55.000000	0.000000	3.953788	0.000000	3.953788	0.000000	NaN	NaN	25.890253	0.086401	0.008640	25.890253	0.087224	0.008722	25.890253	218.740250	2095.352295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.890253	NaN	25.979910	NaN	NaN	-73.023977	0.001353	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.920138	-75.838531	0.000000	5.774830	0.000000	0.027404	0.000000	-4171.119215	0.000000	317.615643	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	7.719267	0.000000	25.920138	0.072976	0.007298	25.920138	0.072608	0.007261	25.920138	218.896027	2085.513672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.920138	NaN	26.009796	NaN	NaN	-69.729060	0.000661	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.950024	-9.981073	0.000000	13.392857	0.000000	-0.166421	0.000000	-548.958993	0.000000	736.607122	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	25.950024	-0.072171	-0.007217	25.950024	-0.072312	-0.007231	25.950024	219.051819	2075.674561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.950024	NaN	26.039682	NaN	NaN	-68.679420	-0.000163	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.979910	-24.855571	0.000000	22.058325	0.000000	-0.198733	0.000000	-1367.056408	0.000000	1213.207867	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	25.979910	-0.039202	-0.003920	25.979910	-0.039266	-0.003927	25.979910	219.207596	2065.835937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.979910	NaN	26.069567	NaN	NaN	-68.435116	-0.000131	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.009796	-28.300718	0.000000	10.566246	0.000000	-0.166298	0.000000	-1556.539466	0.000000	581.143553	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.009796	-0.050489	-0.005049	26.009796	-0.050610	-0.005061	26.009796	219.363388	2055.996582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.009796	NaN	26.099453	NaN	NaN	-68.713510	-0.000128	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.039682	-19.074270	0.000000	-1.518190	0.000000	0.092979	0.000000	-1049.084831	0.000000	-83.500449	0.000000	55.000000	0.000000	55.000000	0.000000	6.256269	0.000000	6.256269	0.000000	NaN	NaN	26.039682	-0.050634	-0.005063	26.039682	-0.050473	-0.005047	26.039682	219.519165	2046.158081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.039682	NaN	26.129339	NaN	NaN	-69.412563	-0.000126	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.069568	-19.992205	0.000000	-6.834903	0.000000	0.158093	0.000000	-1099.571278	0.000000	-375.919684	0.000000	55.000000	0.000000	55.000000	0.000000	2.653231	0.000000	2.653231	0.000000	NaN	NaN	26.069568	-3.702681	-0.370268	26.069568	-3.748800	-0.374880	26.069568	219.674957	2036.318848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.069568	NaN	26.159225	NaN	NaN	-69.227302	-0.000124	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.099454	6.477504	0.000000	1.924237	0.000000	0.141965	0.000000	356.262735	0.000000	105.833033	0.000000	55.000000	0.000000	55.000000	0.000000	3.000565	0.000000	3.000565	0.000000	3.760677	0.000000	26.099454	-3.676956	-0.367696	26.099454	-3.477815	-0.347782	26.099454	219.830734	2026.479492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.099454	NaN	26.189111	NaN	NaN	-70.119682	-0.000121	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.129339	-17.603997	0.000000	6.493073	0.000000	0.109914	0.000000	-968.219862	0.000000	357.118995	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	5.884459	0.000000	26.129339	-3.341018	-0.334102	26.129339	-3.316937	-0.331694	26.129339	219.986511	2016.640991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.129339	NaN	26.218997	NaN	NaN	-70.120454	-0.000119	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.159225	-4.818099	0.000000	3.702217	0.000000	-0.037714	0.000000	-264.995461	0.000000	203.621934	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.159225	0.396766	0.039677	26.159225	0.401322	0.040132	26.159225	220.142303	2006.801758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.159225	NaN	26.248882	NaN	NaN	-70.547818	-0.000116	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.189111	-26.290196	0.000000	0.299063	0.000000	-0.152856	0.000000	-1445.960803	0.000000	16.448445	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.189111	0.314574	0.031457	26.189111	0.312120	0.031212	26.189111	220.292572	1997.161621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.189111	NaN	26.278768	NaN	NaN	-70.739634	-0.000114	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.218997	-22.975317	0.000000	-5.288181	0.000000	-0.284423	0.000000	-1263.642450	0.000000	-290.849973	0.000000	55.000000	0.000000	55.000000	0.000000	3.631280	0.000000	3.631280	0.000000	4.216661	0.000000	26.218997	0.025286	0.002529	26.218997	0.025590	0.002559	26.218997	220.430511	1987.965698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.218997	NaN	26.308654	NaN	NaN	-71.362707	-0.000111	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.248882	-44.759718	0.000000	1.967698	0.000000	-0.235331	0.000000	-2461.784494	0.000000	108.223398	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.248882	-0.134224	-0.013422	26.248882	-0.133829	-0.013383	26.248882	220.568451	1978.770386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.248882	NaN	26.338540	NaN	NaN	-71.749636	-0.000109	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.278768	-28.163010	0.000000	0.311117	0.000000	-0.235796	0.000000	-1548.965539	0.000000	17.111429	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.278768	-0.952557	-0.095256	26.278768	-0.952673	-0.095267	26.278768	220.706375	1969.574463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.278768	NaN	26.368426	NaN	NaN	-71.895390	-0.000107	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.308654	-29.156629	0.000000	5.447184	0.000000	-0.203010	0.000000	-1603.614598	0.000000	299.595127	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.308654	-0.726853	-0.072685	26.308654	-0.723463	-0.072346	26.308654	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.308654	NaN	26.398312	NaN	NaN	-72.480419	-0.000104	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.338540	-23.191596	0.000000	0.069910	0.000000	-0.070518	0.000000	-1275.537757	0.000000	3.845041	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.338540	-0.796361	-0.079636	26.338540	-0.798196	-0.079820	26.338540	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.338540	NaN	26.428197	NaN	NaN	-72.823796	-0.000101	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.368426	-37.580512	0.000000	1.028411	0.000000	0.012000	0.000000	-2066.928158	0.000000	56.562597	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	6.421185	0.000000	26.368426	-0.015081	-0.001508	26.368426	-0.014210	-0.001421	26.368426	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.368426	NaN	26.458083	NaN	NaN	-72.922868	-0.000099	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.398312	-22.745492	0.000000	-1.617486	0.000000	0.111801	0.000000	-1251.002033	0.000000	-88.961733	0.000000	55.000000	0.000000	55.000000	0.000000	6.534798	0.000000	6.534798	0.000000	NaN	NaN	26.398312	-0.353436	-0.035344	26.398312	-0.369331	-0.036933	26.398312	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.398312	NaN	26.487969	NaN	NaN	-73.466214	-0.000096	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.428198	-27.581923	0.000000	-1.135688	0.000000	0.212887	0.000000	-1517.005750	0.000000	-62.462822	0.000000	55.000000	0.000000	55.000000	0.000000	7.885586	0.000000	7.885586	0.000000	NaN	NaN	26.428198	-0.535121	-0.053512	26.428198	-0.532944	-0.053294	26.428198	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.428198	NaN	26.517855	NaN	NaN	-73.764921	-0.000094	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.458083	-5.444637	0.000000	3.551542	0.000000	0.296658	0.000000	-299.455048	0.000000	195.334798	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.581571	0.000000	26.458083	-0.376817	-0.037682	26.458083	-0.393255	-0.039325	26.458083	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.458083	NaN	26.547741	NaN	NaN	-74.517185	-0.000091	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.487969	0.564093	0.000000	2.743075	0.000000	0.364672	0.000000	31.025124	0.000000	150.869101	0.000000	55.000000	0.000000	55.000000	0.000000	-3.909802	0.000000	-3.909802	0.000000	2.911123	0.000000	26.487969	-0.298933	-0.029893	26.487969	-0.299500	-0.029950	26.487969	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.487969	NaN	26.577627	NaN	NaN	-74.316662	-0.000089	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.517855	-1.392561	0.000000	4.757475	0.000000	0.315753	0.000000	-76.590846	0.000000	261.661109	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.913329	0.000000	26.517855	-0.080909	-0.008091	26.517855	-0.080465	-0.008046	26.517855	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.517855	NaN	26.607513	NaN	NaN	-74.569504	-0.000086	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.547741	13.924146	0.000000	11.651789	0.000000	0.333328	0.000000	765.828040	0.000000	640.848390	0.000000	55.000000	0.000000	55.000000	0.000000	0.440429	0.000000	0.440429	0.000000	5.127465	0.000000	26.547741	-0.113116	-0.011312	26.547741	-0.113735	-0.011373	26.547741	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.547741	NaN	26.637398	NaN	NaN	-75.277442	-0.000083	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.577626	3.250302	0.000000	20.086320	0.000000	0.249502	0.000000	178.766597	0.000000	1104.747614	0.000000	55.000000	0.000000	55.000000	0.000000	-4.502288	0.000000	-4.502288	0.000000	6.331020	0.000000	26.577626	-0.092415	-0.009241	26.577626	-0.092513	-0.009251	26.577626	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.577626	NaN	26.667284	NaN	NaN	-75.737482	-0.000080	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.607512	10.529247	0.000000	26.059813	0.000000	0.250696	0.000000	579.108560	0.000000	1433.289705	0.000000	55.000000	0.000000	55.000000	0.000000	-2.240247	0.000000	-2.240247	0.000000	6.699745	0.000000	26.607512	-0.027429	-0.002743	26.607512	-0.027496	-0.002750	26.607512	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.607512	NaN	26.697170	NaN	NaN	-75.943464	-0.000078	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.637398	-8.789228	0.000000	7.812118	0.000000	0.097374	0.000000	-483.407563	0.000000	429.666494	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	6.326040	0.000000	26.637398	-0.085052	-0.008505	26.637398	-0.085183	-0.008518	26.637398	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.637398	NaN	26.727056	NaN	NaN	-76.614463	-0.000075	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.667285	-2.854505	0.000000	13.473161	0.000000	0.063425	0.000000	-156.997759	0.000000	741.023849	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	7.730815	0.000000	26.667285	-0.086632	-0.008663	26.667285	-0.086464	-0.008646	26.667285	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.667285	NaN	26.756942	NaN	NaN	-77.030800	-0.000072	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.697171	-7.624892	0.000000	8.427992	0.000000	-0.193347	0.000000	-419.369047	0.000000	463.539578	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.697171	-0.117530	-0.011753	26.697171	-0.117649	-0.011765	26.697171	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.697171	NaN	26.786828	NaN	NaN	-77.188790	-0.000070	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.727056	-21.462155	0.000000	18.142849	0.000000	-0.176520	0.000000	-1180.418514	0.000000	997.856671	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.727056	-0.110030	-0.011003	26.727056	-0.110456	-0.011046	26.727056	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.727056	NaN	26.816714	NaN	NaN	-77.819340	-0.000066	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.756942	-23.115807	0.000000	14.465956	0.000000	-0.124768	0.000000	-1271.369386	0.000000	795.627559	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	26.756942	-0.035064	-0.003506	26.756942	-0.035220	-0.003522	26.756942	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.756942	NaN	26.846599	NaN	NaN	-78.190323	-0.000064	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.786827	1.912619	0.000000	4.562955	0.000000	0.029946	0.000000	105.194068	0.000000	250.962505	0.000000	55.000000	0.000000	55.000000	0.000000	-2.149422	0.000000	-2.149422	0.000000	7.251480	0.000000	26.786827	0.035172	0.003517	26.786827	0.035221	0.003522	26.786827	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.786827	NaN	26.876485	NaN	NaN	-78.299109	-0.000061	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.816714	18.526376	0.000000	8.763784	0.000000	0.029538	0.000000	1018.950655	0.000000	482.008106	0.000000	55.000000	0.000000	55.000000	0.000000	1.850482	0.000000	1.850482	0.000000	8.212829	0.000000	26.816714	0.067344	0.006734	26.816714	0.067217	0.006722	26.816714	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.816714	NaN	26.906371	NaN	NaN	-78.885499	-0.000058	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.846599	34.553184	0.000000	5.198049	0.000000	-0.056780	0.000000	1900.425146	0.000000	285.892686	0.000000	55.000000	0.000000	55.000000	0.000000	4.682561	0.000000	4.682561	0.000000	NaN	NaN	26.846599	-0.111259	-0.011126	26.846599	-0.111439	-0.011144	26.846599	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.846599	NaN	26.936257	NaN	NaN	-79.209379	-0.000055	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.876485	10.645531	0.000000	19.029254	0.000000	-0.004434	0.000000	585.504215	0.000000	1046.608973	0.000000	55.000000	0.000000	55.000000	0.000000	-1.435848	0.000000	-1.435848	0.000000	NaN	NaN	26.876485	-0.153990	-0.015399	26.876485	-0.154375	-0.015437	26.876485	220.844315	1960.379150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.876485	NaN	26.966143	NaN	NaN	-80.019710	-0.000052	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
